JOSI NUNES,TO,PMDB,1554.75
VITOR LIPPI,SP,PSDB,203.49
ARNALDO JORDY,PA,PPS,1977.0
MARCUS VICENTE,ES,PP,1.5
ROBERTO GÓES,AP,PDT,66.28
JOAQUIM PASSARINHO,PA,PSD,24.0
GIOVANI CHERINI,RS,PR,129.0
LINDOMAR GARÇON,RO,PRB,274.85
JANDIRA FEGHALI,RJ,PCdoB,316.0
MANOEL JUNIOR,PB,PMDB,1422.0
GUILHERME COELHO,PE,PSDB,140.5
LINCOLN PORTELA,MG,PRB,174.01
NELSON PADOVANI,PR,PSDB,200.0
ROSSONI,PR,PSDB,124.95
ORLANDO SILVA,SP,PCdoB,222.42
MARCUS VICENTE,ES,PP,376.49
JOSÉ CARLOS ARAÚJO,BA,PR,130.0
JOÃO MARCELO SOUZA,MA,PMDB,216.4
ALEXANDRE VALLE,RJ,PR,3000.0
ANA PERUGINI,SP,PT,7.7
LEO DE BRITO,AC,PT,90.0
CARLOS GOMES,RS,PRB,200.13
TAKAYAMA,PR,PSC,292.61
OSMAR TERRA,RS,PMDB,-1264.63
JERÔNIMO GOERGEN,RS,PP,1491.58
SÉRGIO BRITO,BA,PSD,869.21
DÉCIO LIMA,SC,PT,10.95
LUCIANA SANTOS,PE,PCdoB,150.01
SÁGUAS MORAES,MT,PT,568.73
WILSON BESERRA,RJ,PMDB,802.63
JOSÉ CARLOS ALELUIA,BA,DEM,6800.0
RENZO BRAZ,MG,PP,2250.0
MARINHA RAUPP,RO,PMDB,123.49
EDIO LOPES,RR,PR,586.58
FRANCISCO CHAPADINHA,PA,PTN,356.26
CRISTIANE BRASIL,RJ,PTB,906.68
BOHN GASS,RS,PT,16.98
SÁGUAS MORAES,MT,PT,528.08
GEOVANIA DE SÁ,SC,PSDB,265.0
JOÃO PAULO KLEINÜBING,SC,PSD,34.0
BRUNO COVAS,SP,PSDB,50.0
BALEIA ROSSI,SP,PMDB,43.9
BEBETO,BA,PSB,314.68
DULCE MIRANDA,TO,PMDB,419.66
BRUNNY,MG,PR,100.0
DIEGO GARCIA,PR,PHS,200.0
EDUARDO BARBOSA,MG,PSDB,1551.21
SUBTENENTE GONZAGA,MG,PDT,71.4
LUCIANA SANTOS,PE,PCdoB,140.05
LEONARDO QUINTÃO,MG,PMDB,1250.37
LUCIANA SANTOS,PE,PCdoB,693.58
PAULO PEREIRA DA SILVA,SP,SD,1099.58
FRANCISCO FLORIANO,RJ,DEM,135.21
WEVERTON ROCHA,MA,PDT,130.0
JORGINHO MELLO,SC,PR,157.03
ANGELIM,AC,PT,145.28
MARCON,RS,PT,169.02
JERÔNIMO GOERGEN,RS,PP,158.7
HEITOR SCHUCH,RS,PSB,80.0
TIA ERON,BA,PRB,-2.25
MAX FILHO,ES,PSDB,389.8
LAUDIVIO CARVALHO,MG,SD,50.02
BILAC PINTO,MG,PR,15.58
OSMAR SERRAGLIO,PR,PMDB,168.99
MIGUEL LOMBARDI,SP,PR,151.69
JAIME MARTINS,MG,PSD,40.04
LUIZ CARLOS HAULY,PR,PSDB,195.0
GIACOBO,PR,PR,492.2
FLAVINHO,SP,PSB,18.9
BENITO GAMA,BA,PTB,85.01
LUCIANA SANTOS,PE,PCdoB,166.99
ALFREDO KAEFER,PR,PSL,100.0
CAPITÃO AUGUSTO,SP,PR,6.2
JOSÉ CARLOS ALELUIA,BA,DEM,130.0
JOZI ARAÚJO,AP,PTN,96.01
MARIA DO ROSÁRIO,RS,PT,30.3
ZECA DO PT,MS,PT,64.72
FERNANDO COELHO FILHO,PE,PSB,255.01
ANDRÉ ABDON,AP,PP,-3.97
BENJAMIN MARANHÃO,PB,SD,704.96
RONALDO BENEDET,SC,PMDB,77.24
GIVALDO CARIMBÃO,AL,PHS,185.01
JOÃO DERLY,RS,REDE,130.0
LUIS TIBÉ,MG,PTdoB,50.0
MÁRIO HERINGER,MG,PDT,576.63
LINCOLN PORTELA,MG,PRB,626.83
ONYX LORENZONI,RS,DEM,1407.63
WELITON PRADO,MG,PMB,112.0
MOEMA GRAMACHO,BA,PT,100.0
ROGÉRIO ROSSO,DF,PSD,100.0
STEFANO AGUIAR,MG,PSD,671.72
JONES MARTINS,RS,PMDB,50.0
MILTON MONTI,SP,PR,4000.0
LEONARDO PICCIANI,RJ,PMDB,1151.63
VANDERLEI MACRIS,SP,PSDB,6.6
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,323.83
NIVALDO ALBUQUERQUE,AL,PRP,80.0
ANA PERUGINI,SP,PT,8.3
FABIO GARCIA,MT,PSB,80.0
VANDERLEI MACRIS,SP,PSDB,8.0
ANA PERUGINI,SP,PT,3.7
EDMILSON RODRIGUES,PA,PSOL,489.64
ARLINDO CHINAGLIA,SP,PT,357.66
MARA GABRILLI,SP,PSDB,60.6
JORGE TADEU MUDALEN,SP,DEM,100.0
AFONSO MOTTA,RS,PDT,583.99
DELEGADO FRANCISCHINI,PR,SD,158.61
JOÃO MARCELO SOUZA,MA,PMDB,149.2
FLAVIANO MELO,AC,PMDB,-828.63
SIMÃO SESSIM,RJ,PP,100.0
LOBBE NETO,SP,PSDB,20.95
DR. JOÃO,RJ,PR,232.0
LUIZ CLÁUDIO,RO,PR,235.92
ABEL MESQUITA JR.,RR,DEM,394.58
FLAVIANO MELO,AC,PMDB,1789.77
PAULO FEIJÓ,RJ,PR,313.71
JOSÉ NUNES,BA,PSD,660.76
SÁGUAS MORAES,MT,PT,163.75
MARCO TEBALDI,SC,PSDB,158.0
PAULO ABI-ACKEL,MG,PSDB,130.0
FLAVINHO,SP,PSB,36.3
FLAVINHO,SP,PSB,710.06
ANDRÉ ABDON,AP,PP,477.1
SEVERINO NINHO,PE,PSB,40.0
LÚCIO VALE,PA,PR,996.58
PAULO MAGALHÃES,BA,PSD,285.33
REGINALDO LOPES,MG,PT,24.0
JÚLIO DELGADO,MG,PSB,89.92
MARA GABRILLI,SP,PSDB,119.35
EDUARDO BARBOSA,MG,PSDB,216.7
GIVALDO CARIMBÃO,AL,PHS,454.64
RODRIGO PACHECO,MG,PMDB,499.35
STEFANO AGUIAR,MG,PSD,77.28
DR. JORGE SILVA,ES,PHS,5400.0
AFONSO HAMM,RS,PP,202.31
PAULO ABI-ACKEL,MG,PSDB,82.0
JOÃO GUALBERTO,BA,PSDB,149.3
LUIZ CARLOS HAULY,PR,PSDB,40.0
SÁGUAS MORAES,MT,PT,82.77
CAIO NARCIO,MG,PSDB,11.8
SUBTENENTE GONZAGA,MG,PDT,490.69
BEBETO,BA,PSB,15.9
LUIZ CARLOS BUSATO,RS,PTB,15.0
MARCELO AGUIAR,SP,DEM,396.13
PR. MARCO FELICIANO,SP,PSC,270.22
THIAGO PEIXOTO,GO,PSD,50.0
JOÃO ARRUDA,PR,PMDB,200.01
ROBERTO BALESTRA,GO,PP,56.1
JÚLIO CESAR,PI,PSD,893.35
JUTAHY JUNIOR,BA,PSDB,100.0
PAULO PIMENTA,RS,PT,100.0
EDUARDO CUNHA,RJ,PMDB,81.39
RUBENS PEREIRA JÚNIOR,MA,PCdoB,280.1
JULIO LOPES,RJ,PP,292.63
CARLOS HENRIQUE GAGUIM,TO,PTN,133.0
BENITO GAMA,BA,PTB,10500.0
JOSÉ GUIMARÃES,CE,PT,1057.82
JEAN WYLLYS,RJ,PSOL,10000.0
NILSON LEITÃO,MT,PSDB,255.04
JOÃO PAULO PAPA,SP,PSDB,100.0
SARAIVA FELIPE,MG,PMDB,80.01
GONZAGA PATRIOTA,PE,PSB,389.53
ANGELA ALBINO,SC,PCdoB,1.2
JOSÉ CARLOS ARAÚJO,BA,PR,51.12
ARNALDO FARIA DE SÁ,SP,PTB,1376.63
SÓSTENES CAVALCANTE,RJ,DEM,450.0
CARLOS EDUARDO CADOCA,PE,PDT,89.74
VENEZIANO VITAL DO RÊGO,PB,PMDB,315.63
PROFESSORA DORINHA SEABRA REZENDE,TO,DEM,336.73
BETO SALAME,PA,PP,215.0
AFONSO FLORENCE,BA,PT,519.64
NELSON MARQUEZELLI,SP,PTB,-1203.63
DANIEL ALMEIDA,BA,PCdoB,2600.0
ADALBERTO CAVALCANTI,PE,PTB,855.73
CACÁ LEÃO,BA,PP,500.89
GORETE PEREIRA,CE,PR,200.0
VICENTE ARRUDA,CE,PDT,443.47
JOÃO CASTELO,MA,PSDB,75.02
CARLOS ANDRADE,RR,PHS,120.0
CONCEIÇÃO SAMPAIO,AM,PP,1196.63
KEIKO OTA,SP,PSB,27.7
ROGÉRIO MARINHO,RN,PSDB,6000.0
ANDRES SANCHEZ,SP,PT,705.06
EDINHO ARAÚJO,SP,PMDB,412.1
WEVERTON ROCHA,MA,PDT,154.2
SIBÁ MACHADO,AC,PT,828.54
LUCIO VIEIRA LIMA,BA,PMDB,977.63
AUREO,RJ,SD,100.0
DR. SINVAL MALHEIROS,SP,PTN,4.6
ALEX CANZIANI,PR,PTB,12.4
AFONSO MOTTA,RS,PDT,116.65
MAIA FILHO,PI,PP,52.5
JOSÉ GUIMARÃES,CE,PT,48.94
ALTINEU CÔRTES,RJ,PMDB,1067.68
GUILHERME MUSSI,SP,PP,1085.88
ALICE PORTUGAL,BA,PCdoB,49.61
ANA PERUGINI,SP,PT,5.6
PAULÃO,AL,PT,3500.0
REGINALDO LOPES,MG,PT,1800.0
VANDERLEI MACRIS,SP,PSDB,140.0
MILTON MONTI,SP,PR,6450.0
JOSE STÉDILE,RS,PSB,235.84
LUCIANA SANTOS,PE,PCdoB,896.63
MARGARIDA SALOMÃO,MG,PT,12.0
RENZO BRAZ,MG,PP,24.9
JERÔNIMO GOERGEN,RS,PP,26.0
PAUDERNEY AVELINO,AM,DEM,24.0
VICENTE CANDIDO,SP,PT,-250.0
ADEMIR CAMILO,MG,PTN,222.48
VENEZIANO VITAL DO RÊGO,PB,PMDB,-50.0
MARCELO CASTRO,PI,PMDB,140.77
MARCIO ALVINO,SP,PR,253.69
MANOEL JUNIOR,PB,PMDB,111.47
JOSÉ CARLOS ALELUIA,BA,DEM,1257.3
PAULO MAGALHÃES,BA,PSD,-1623.69
PAULO MARTINS,PR,PSDB,104.52
DOMINGOS NETO,CE,PSD,276.65
CABO SABINO,CE,PR,66.85
MAURO PEREIRA,RS,PMDB,44.74
GIACOBO,PR,PR,435.85
GILBERTO NASCIMENTO,SP,PSC,130.0
ANTÔNIO JÁCOME,RN,PTN,40.0
LÚCIO VALE,PA,PR,1260.58
PASTOR EURICO,PE,PHS,254.94
FAUSTO PINATO,SP,PP,5900.0
ALICE PORTUGAL,BA,PCdoB,131.14
ALBERTO FRAGA,DF,DEM,795.15
CHICO LOPES,CE,PCdoB,1692.93
DANILO FORTE,CE,PSB,917.04
SÉRGIO MORAES,RS,PTB,867.58
NELSON MARCHEZAN JUNIOR,RS,PSDB,550.0
AFONSO MOTTA,RS,PDT,238.43
DANILO CABRAL,PE,PSB,223.51
JÚLIO DELGADO,MG,PSB,4.6
JOSE STÉDILE,RS,PSB,100.0
JOÃO PAULO PAPA,SP,PSDB,8.0
AFONSO HAMM,RS,PP,146.54
BENEDITA DA SILVA,RJ,PT,153.79
EVANDRO GUSSI,SP,PV,6.2
PAULO TEIXEIRA,SP,PT,50.0
MARCUS PESTANA,MG,PSDB,1543.62
CARLOS SAMPAIO,SP,PSDB,1525.73
LAURA CARNEIRO,RJ,PMDB,80.0
RONALDO MARTINS,CE,PRB,100.0
IRACEMA PORTELLA,PI,PP,20.98
WELLINGTON ROBERTO,PB,PR,100.0
CELSO PANSERA,RJ,PMDB,-182.0
DÂMINA PEREIRA,MG,PSL,490.69
DOMINGOS NETO,CE,PSD,130.0
ZECA DO PT,MS,PT,607.79
WALDENOR PEREIRA,BA,PT,1531.66
MAURO MARIANI,SC,PMDB,145.01
GONZAGA PATRIOTA,PE,PSB,98.2
EDINHO BEZ,SC,PMDB,160.0
DARCÍSIO PERONDI,RS,PMDB,665.76
BOSCO COSTA,SE,PROS,967.79
CAPITÃO AUGUSTO,SP,PR,30.0
TONINHO WANDSCHEER,PR,PROS,75.06
DR. JOÃO,RJ,PR,4800.0
LAERCIO OLIVEIRA,SE,SD,24.0
MIGUEL HADDAD,SP,PSDB,70.0
MARA GABRILLI,SP,PSDB,720.35
JOÃO ARRUDA,PR,PMDB,10.1
POMPEO DE MATTOS,RS,PDT,37.0
JAIME MARTINS,MG,PSD,210.46
RONALDO MARTINS,CE,PRB,578.4
MARCOS ABRÃO,GO,PPS,201.63
VALDIR COLATTO,SC,PMDB,45.0
ARTHUR LIRA,AL,PP,-723.63
RENATA ABREU,SP,PTN,352.38
MARCOS REATEGUI,AP,PSD,26.96
DIMAS FABIANO,MG,PP,38.71
MARINALDO ROSENDO,PE,PSB,789.58
PEPE VARGAS,RS,PT,197.02
GOULART,SP,PSD,476.61
BEBETO,BA,PSB,-315.0
INDIO DA COSTA,RJ,PSD,81.0
ROBERTO FREIRE,SP,PPS,706.63
EZEQUIEL FONSECA,MT,PP,907.58
VALDIR COLATTO,SC,PMDB,15.92
ORLANDO SILVA,SP,PCdoB,80.56
POMPEO DE MATTOS,RS,PDT,155.0
SERGIO SOUZA ,PR,PMDB,378.04
AFONSO HAMM,RS,PP,1958.72
HÉLIO LEITE,PA,DEM,687.0
HERCULANO PASSOS,SP,PSD,100.0
JOSÉ GUIMARÃES,CE,PT,81.7
WASHINGTON REIS,RJ,PMDB,658.88
LAUDIVIO CARVALHO,MG,SD,41.2
CABO DACIOLO,RJ,PTdoB,7.3
JOSÉ OTÁVIO GERMANO,RS,PP,1144.21
LUIZA ERUNDINA,SP,PSOL,3560.5
ROGÉRIO MARINHO,RN,PSDB,851.85
JOSÉ CARLOS ARAÚJO,BA,PR,10.3
HUGO LEAL,RJ,PSB,45.0
SIMÃO SESSIM,RJ,PP,180.0
GONZAGA PATRIOTA,PE,PSB,220.93
DUARTE NOGUEIRA,SP,PSDB,1685.66
TIRIRICA,SP,PR,90.99
VICENTE CANDIDO,SP,PT,150.0
JULIO LOPES,RJ,PP,2553.07
MÁRCIO MARINHO,BA,PRB,136.87
FELIPE BORNIER,RJ,PROS,1032.6
MANDETTA,MS,DEM,2347.57
DIEGO GARCIA,PR,PHS,9.0
WILSON BESERRA,RJ,PMDB,13.4
LUIZA ERUNDINA,SP,PSOL,3.25
SILAS CÂMARA,AM,PRB,106.05
EDIO LOPES,RR,PR,-283.0
CAPITÃO AUGUSTO,SP,PR,609.4
ANA PERUGINI,SP,PT,7.0
ALEXANDRE SERFIOTIS,RJ,PMDB,213.17
HEULER CRUVINEL,GO,PSD,2188.28
PADRE JOÃO,MG,PT,306.94
CARLOS GOMES,RS,PRB,173.04
FABIO REIS,SE,PMDB,154.0
MOEMA GRAMACHO,BA,PT,130.0
JOÃO ARRUDA,PR,PMDB,24.0
CARLOS EDUARDO CADOCA,PE,PDT,4000.0
JERÔNIMO GOERGEN,RS,PP,6.3
FERNANDO JORDÃO,RJ,PMDB,435.53
JORGE SOLLA,BA,PT,2.1
VICENTINHO JÚNIOR,TO,PR,500.0
GOULART,SP,PSD,499.64
RODRIGO PACHECO,MG,PMDB,24.0
JORGE SOLLA,BA,PT,433.51
JUSCELINO FILHO,MA,DEM,431.63
WASHINGTON REIS,RJ,PMDB,80.0
FABIO GARCIA,MT,PSB,200.0
ZÉ CARLOS,MA,PT,50.4
MAURO MARIANI,SC,PMDB,835.73
NELSON MARQUEZELLI,SP,PTB,225.06
DARCÍSIO PERONDI,RS,PMDB,255.98
PAULO MARTINS,PR,PSDB,1015.66
LUIS CARLOS HEINZE,RS,PP,215.01
VALDIR COLATTO,SC,PMDB,190.54
RENATO MOLLING,RS,PP,52.25
MIGUEL LOMBARDI,SP,PR,249.0
CABO SABINO,CE,PR,105.06
BENJAMIN MARANHÃO,PB,SD,130.0
WASHINGTON REIS,RJ,PMDB,1475.24
VANDER LOUBET,MS,PT,185.78
ALBERTO FRAGA,DF,DEM,38.9
SORAYA SANTOS,RJ,PMDB,-0.11
ELIZIANE GAMA,MA,PPS,404.0
JAIME MARTINS,MG,PSD,123.2
JÚLIO DELGADO,MG,PSB,1045.79
LUIS CARLOS HEINZE,RS,PP,280.0
HENRIQUE FONTANA,RS,PT,182.01
MAURO LOPES,MG,PMDB,6.0
JOSE STÉDILE,RS,PSB,50.0
JOÃO ARRUDA,PR,PMDB,-1124.66
ADELSON BARRETO,SE,PR,30.39
BENEDITA DA SILVA,RJ,PT,204.99
LINDOMAR GARÇON,RO,PRB,-730.0
ROCHA,AC,PSDB,3000.0
JÉSSICA SALES,AC,PMDB,2126.21
MARINALDO ROSENDO,PE,PSB,476.68
GIOVANI CHERINI,RS,PR,94.0
ORLANDO SILVA,SP,PCdoB,35.7
MAURO MARIANI,SC,PMDB,176.28
CABO SABINO,CE,PR,43.34
MOEMA GRAMACHO,BA,PT,350.0
RODRIGO MAIA,RJ,DEM,408.27
EDUARDO BARBOSA,MG,PSDB,130.0
MARINALDO ROSENDO,PE,PSB,49.0
JANDIRA FEGHALI,RJ,PCdoB,2665.0
ALEX CANZIANI,PR,PTB,433.58
MARINALDO ROSENDO,PE,PSB,879.69
PEDRO FERNANDES,MA,PTB,48.94
JANETE CAPIBERIBE,AP,PSB,25.7
HILDO ROCHA,MA,PMDB,422.58
ADEMIR CAMILO,MG,PTN,245.45
ZECA DIRCEU,PR,PT,28.76
CELSO JACOB,RJ,PMDB,260.35
ANGELIM,AC,PT,30.0
JOÃO PAULO PAPA,SP,PSDB,299.54
LUIZ FERNANDO FARIA,MG,PP,6531.6
BILAC PINTO,MG,PR,70.36
HIRAN GONÇALVES,RR,PP,4000.0
ANDRÉ DE PAULA,PE,PSD,170.01
HÉLIO LEITE,PA,DEM,130.0
CÍCERO ALMEIDA,AL,PMDB,6000.0
ROCHA,AC,PSDB,10.8
BRUNO COVAS,SP,PSDB,50.0
DIEGO GARCIA,PR,PHS,4.6
PAULO MALUF,SP,PP,43.41
SANDRO ALEX,PR,PSD,45.44
OSMAR SERRAGLIO,PR,PMDB,427.69
HERCULANO PASSOS,SP,PSD,19.9
MARX BELTRÃO,AL,PMDB,150.0
CAETANO,BA,PT,-29.54
ANDERSON FERREIRA,PE,PR,130.0
JÚLIA MARINHO,PA,PSC,57.6
